Student_ID,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access,Parent_Education,Family_Income,Stress_Level,Sleep_Hours,Attendance_Percentage,Teacher_Quality,Learning_Style,Motivation_Level
955,78.1,72.4,66.8,73.7,67.3,79.3,72.9,C,17.8,No,No,Bachelor's,High,Medium,7.7,73.6,Poor,Reading/Writing,Medium
956,88.2,80.6,88.1,81.6,82.2,86.7,84.6,B,7.8,Yes,Yes,None,High,Medium,5.4,97.6,Excellent,Auditory,Low
957,98.0,96.7,95.6,100,100,100,98.4,A,27.9,Yes,Yes,High School,Low,High,7.8,94.3,Excellent,Kinesthetic,Medium
958,100.0,96.9,100,96.1,100,100,98.8,A,28.6,No,No,Bachelor's,Low,Low,8.5,83.4,Poor,Auditory,Medium
959,69.8,74.0,71.5,68.2,69.7,74.6,71.3,C,18.2,No,No,None,Medium,Low,5.0,78.9,Excellent,Auditory,High
960,65.1,58.0,66.9,57.0,72.7,69.1,64.8,D,10.7,No,Yes,PhD,Low,Low,4.5,81.2,Poor,Kinesthetic,Medium
961,82.5,92.9,93.9,85.9,94.4,91.5,90.2,A,23.6,No,Yes,High School,High,Low,4.9,66.6,Poor,Reading/Writing,Medium
962,73.9,74.1,72.7,61.5,63.8,63.8,68.3,D,14.5,No,Yes,None,Medium,Low,6.5,86.1,Good,Kinesthetic,High
963,71.2,63.9,57.2,58.8,71.7,56.9,63.3,D,7.1,Yes,Yes,High School,Low,Low,5.7,72.0,Excellent,Kinesthetic,Medium
964,37.4,38.6,40.9,37.3,43.8,51.1,41.5,F,2.0,No,Yes,PhD,Low,Low,6.6,76.1,Good,Auditory,Medium
965,56.9,48.7,62.3,55.3,60.0,52.9,56.0,F,6.2,Yes,No,High School,High,High,8.7,73.6,Excellent,Auditory,Low
966,91.8,85.0,82.7,77.7,82.9,85.7,84.3,B,22.0,No,Yes,Master's,Medium,Low,4.9,90.7,Poor,Auditory,Medium
967,88.4,88.8,90.7,79.7,74.5,85.6,84.6,B,9.8,Yes,Yes,Master's,High,Low,4.8,92.6,Average,Reading/Writing,Medium
968,82.1,77.3,74.7,69.8,76.8,70.0,75.1,C,17.2,No,No,None,High,Medium,5.8,95.0,Good,Kinesthetic,Low
969,97.2,97.8,100,98.5,95.9,100,98.2,A,28.6,Yes,Yes,PhD,Low,Low,7.4,91.6,Excellent,Reading/Writing,Low
970,98.3,100,100,91.5,100,92.8,97.1,A,24.2,No,No,Master's,High,Low,4.9,90.0,Good,Auditory,Low
971,95.3,100,100,100,96.7,100,98.7,A,29.0,Yes,No,None,Medium,Medium,8.4,99.1,Excellent,Kinesthetic,High
972,98.9,88.5,87.9,93.2,91.1,90.3,91.6,A,24.8,Yes,No,High School,High,High,7.8,84.5,Average,Reading/Writing,Medium
973,100,100,93.2,97.7,100,100,98.5,A,25.3,Yes,Yes,PhD,Low,High,7.4,89.9,Poor,Visual,High
974,84.1,73.2,71.0,70.7,76.3,88.0,77.2,C,18.9,No,Yes,High School,Medium,Medium,8.8,83.5,Poor,Auditory,Medium
975,96.2,97.2,87.6,91.5,99.4,93.7,94.3,A,21.1,Yes,No,PhD,High,Medium,7.4,91.3,Average,Visual,High
976,62.7,75.7,71.5,67.9,71.1,60.7,68.3,D,22.0,Yes,No,High School,High,High,8.5,63.1,Excellent,Auditory,Low
977,54.0,52.1,58.5,60.4,58.4,44.0,54.6,F,9.2,Yes,Yes,High School,High,High,6.8,62.9,Poor,Kinesthetic,Low
978,76.1,71.7,80.0,65.6,64.5,67.9,71.0,C,20.8,No,No,Master's,Low,Medium,4.8,79.0,Excellent,Visual,High
979,62.4,67.0,56.8,67.5,49.8,69.3,62.1,D,3.1,No,No,PhD,High,Medium,7.8,89.6,Excellent,Reading/Writing,Low
980,67.3,56.7,54.4,53.7,64.9,66.1,60.5,D,5.3,No,No,Master's,Low,Medium,6.3,99.8,Excellent,Visual,Medium
981,58.8,65.0,72.8,63.0,75.3,75.3,68.4,D,9.3,No,No,Master's,Medium,High,4.9,91.5,Poor,Kinesthetic,Low
982,54.6,60.0,57.7,51.3,61.0,58.2,57.1,F,10.4,Yes,No,Bachelor's,Medium,High,5.5,69.5,Average,Reading/Writing,Low
983,99.7,98.6,88.7,100,84.5,90.2,93.6,A,26.0,No,Yes,None,High,Medium,4.2,77.0,Average,Visual,Low
984,45.9,53.4,59.2,47.4,62.5,44.7,52.2,F,3.8,No,Yes,Bachelor's,Medium,Low,7.8,67.4,Excellent,Kinesthetic,Medium
985,83.0,89.0,79.0,81.4,95.6,93.0,86.8,B,29.9,No,No,High School,High,High,5.3,68.1,Average,Visual,High
986,77.2,68.2,72.5,64.8,63.2,63.9,68.3,D,4.4,No,Yes,High School,Medium,High,7.3,98.1,Poor,Reading/Writing,Low
987,59.4,63.1,57.4,57.3,57.8,64.0,59.8,F,6.9,No,Yes,PhD,Medium,Low,4.1,68.8,Average,Reading/Writing,Medium
988,35.4,41.1,37.4,34.6,33.6,32.5,35.8,F,4.2,No,Yes,Bachelor's,Medium,Medium,7.6,65.4,Poor,Kinesthetic,Low
989,100,100,100,96.0,100,98.1,99.0,A,27.1,No,No,Bachelor's,Medium,Medium,4.7,99.6,Good,Visual,Low
990,55.5,63.6,52.7,70.0,54.0,66.3,60.4,D,3.3,Yes,No,None,Medium,Medium,6.3,80.6,Poor,Kinesthetic,Low
991,94.0,96.8,91.5,87.8,83.9,91.3,90.9,A,22.1,No,No,Master's,Low,Low,4.9,94.9,Poor,Kinesthetic,Medium
992,85.8,93.6,83.7,82.7,87.9,76.6,85.0,B,16.1,No,No,PhD,Low,High,7.6,86.1,Good,Auditory,High
993,85.4,97.2,99.1,91.6,85.1,83.1,90.3,A,26.4,Yes,No,Bachelor's,High,High,7.2,81.8,Average,Kinesthetic,Low
994,61.4,62.6,75.9,64.0,77.2,76.1,69.5,D,11.2,No,Yes,PhD,Medium,Low,8.6,94.0,Good,Kinesthetic,Low
995,71.4,78.6,70.0,64.1,79.7,67.0,71.8,C,7.6,No,Yes,High School,Low,High,6.5,82.5,Excellent,Kinesthetic,High
996,79.8,72.0,68.4,79.0,83.1,63.9,74.4,C,17.3,No,Yes,Master's,High,Low,4.5,78.0,Poor,Auditory,Low
997,76.9,81.3,79.5,90.1,88.1,75.6,81.9,B,29.2,No,Yes,Bachelor's,High,Medium,7.3,63.5,Excellent,Kinesthetic,High
998,60.2,61.5,74.8,74.3,67.3,68.8,67.8,D,12.7,Yes,Yes,PhD,Medium,Low,9.0,61.7,Poor,Visual,Medium
999,81.8,85.1,92.2,88.9,73.8,82.4,84.0,B,27.0,No,No,Bachelor's,Low,Low,4.9,60.7,Good,Kinesthetic,Low
1000,74.1,82.3,74.2,78.6,75.7,78.5,77.2,C,16.7,Yes,No,Bachelor's,Low,Low,5.8,92.5,Excellent,Reading/Writing,Low
